fips,year,cbsa,cbsa_ind,comn_mentl_hlth_ctr,critcl_access_hosp,disab_with,disab_without,do_nf_activ,do_nf_prim_care_pc_excl_rsdnt,econ_depndnt_typolgy,fedly_qualfd_hlth_ctr,hi_povty_typolgy,hosp_adm,hosp_beds,hpsa_dent,hpsa_mentl_hlth,hpsa_prim_care,land_area_mi2,md_nf_activ,md_nf_fammed_gen_all_pc,md_nf_pc_hosp_all,md_nf_prim_care_pc_excl_rsdnt,medcr_ffs_hosp_readm_rate,nhsc_sites,nurs_fac,nurs_fac_beds,pct_uninsured_under65,per_cap_persnl_incom,pers_25plus,pers_25plus_4yr_coll,persons_in_poverty,phys_nf_prim_care_pc_exc_rsdt,pop_65plus_x,popn_densty_per_squr_mi,popn_est,popn_loss_typolgy,prstnt_povty_typolgy,recrtn_typolgy,rural_hlth_clincs,rural_urban_contnm,stgh,urban_influnc,vetn_popn_est,pop_total,pop_65plus_y,pct_65plus,pop_25_54,pct_25_54,median_hh_income,median_gross_rent,median_home_value,unemployment_rate,lfp_rate,pct_bachelors_plus,pct_uninsured,pct_commute_30plus,mean_commute_minutes,rent_burden_pct,own_burden_pct,pct_disability,poverty_rate,pct_white,pct_black,pct_asian,pct_hispanic,ipeds_completions_cna,ipeds_completions_lpn,ipeds_completions_other_nursing,ipeds_completions_rn,ipeds_completions_total,nh_beds_total,magnet_hospital_present,init_nursing_emp_share,nat_rn_wage,nat_lpn_wage,bartik_iv,bartik_iv_lpn,rn_pums_wage,lpn_pums_wage,rn_licensed_county,rn_age_under35_pct,rn_age_55plus_pct,lpn_licensed_county,lpn_age_under35_pct,lpn_age_55plus_pct,nurse_total_count,rn_per_100k,lpn_per_100k,nurse_total_per_100k
26023,2017,17740.0,2.0,0.0,0.0,,,16.0,8.0,,0.0,,2789.0,62.0,2.0,1.0,2.0,,27.0,2.0,5.0,12.0,,0.0,2.0,0.0,,35200.0,,,5219.0,20.0,7724.0,,43410.0,,,,3.0,,0.0,,2846.0,43543,7492,17.21,16176,37.15,48192,708,97700,4.65,45.43,14.01,10.85,25.73,21.48,38.15,20.09,11.99,15.94,93.88,2.4,0.53,4.46,,,,,,283.0,,0.0,73550.0,45710.0,0.0,0.0,28.31,22.47,,,,,,,,,,
26023,2018,17740.0,2.0,0.0,0.0,,,15.0,8.0,,0.0,,2955.0,62.0,2.0,1.0,2.0,,26.0,1.0,5.0,11.0,,0.0,2.0,0.0,,37622.0,,,6034.0,19.0,7932.0,,43622.0,,,,3.0,,0.0,,3044.0,43584,7709,17.69,16023,36.76,50536,714,104100,4.53,45.28,14.17,11.11,26.61,21.43,35.41,19.5,12.36,15.47,93.89,2.27,0.65,4.63,,,,,,283.0,,0.0,75510.0,47050.0,0.0,0.0,23.64,16.88,,,,,,,,,,
26023,2019,,,0.0,0.0,,,16.0,8.0,,0.0,,2798.0,62.0,2.0,1.0,2.0,,26.0,1.0,4.0,11.0,,0.0,2.0,0.0,8.6,37202.0,,,5462.0,19.0,8129.0,,43517.0,,,,3.0,,0.0,,2970.0,43513,7900,18.16,15930,36.61,51947,753,109800,4.21,44.93,14.41,10.44,25.86,,35.27,19.26,11.46,15.81,93.9,2.37,0.79,4.76,,,,,,283.0,,0.0,77460.0,48500.0,0.0,0.0,30.3,26.26,,,,,,,,,,
26023,2020,17740.0,2.0,0.0,0.0,2949.0,20904.0,17.0,7.0,,0.0,,2436.0,62.0,2.0,1.0,2.0,506.41,27.0,1.0,4.0,11.0,16.0,0.0,261.0,0.0,9.3,42356.0,30093.0,4514.0,5861.0,18.0,8299.0,88.6,43424.0,,,,3.0,,0.0,,2891.0,43428,7982,18.38,15618,35.96,52782,746,118200,5.16,44.87,15.0,11.22,24.89,,34.08,18.74,12.36,15.47,92.8,2.09,0.52,4.99,,,,,,283.0,,0.0,80010.0,50090.0,0.0,0.0,,,,,,,,,,,,
26023,2021,,,0.0,0.0,3033.0,21623.0,17.0,7.0,,0.0,,2755.0,62.0,2.0,1.0,2.0,,25.0,1.0,5.0,9.0,14.51,0.0,2.0,0.0,8.1,45325.0,30968.0,4760.0,5388.0,16.0,8435.0,,44985.0,,,,1.0,,0.0,,2815.0,44677,8129,18.2,16158,36.17,56077,804,121400,5.39,45.6,15.37,10.94,24.98,,30.9,19.04,12.3,13.02,92.04,2.07,0.59,5.29,,,,,,283.0,,0.0,82750.0,51850.0,0.0,0.0,35.84,26.78,,,,,,,,,,
26023,2022,,,0.0,0.0,3324.0,21269.0,18.0,7.0,,0.0,,2773.0,62.0,2.0,1.0,2.0,,24.0,1.0,5.0,9.0,16.78,0.0,2.0,0.0,8.2,43040.0,30962.0,4973.0,7035.0,16.0,8733.0,,44531.0,,,,1.0,,0.0,,2555.0,44795,8424,18.81,16027,35.78,60600,899,140200,4.89,45.16,16.06,10.73,26.13,,31.53,18.64,13.52,15.02,91.19,1.9,0.48,5.6,,,,,,283.0,,0.0,89010.0,55860.0,0.0,0.0,,,,,,,,,,,,
26023,2023,17740.0,2.0,0.0,0.0,3402.0,21096.0,20.0,8.0,,0.0,,2614.0,62.0,2.0,1.0,2.0,,26.0,1.0,5.0,9.0,15.96,0.0,2.0,0.0,,44833.0,31025.0,5242.0,6458.0,17.0,8995.0,,45215.0,,,,3.0,6.0,0.0,,2452.0,44914,8529,18.99,16047,35.73,61958,900,147500,5.17,45.2,16.9,10.11,26.03,,31.71,18.71,13.89,15.41,89.33,1.93,0.49,6.26,,,,,,283.0,,0.0,94480.0,60790.0,0.0,0.0,,,,,,,,,,,,
26025,2010,,,0.0,0.0,11071.0,70382.0,31.0,13.0,,2.0,,18249.0,663.0,2.0,2.0,2.0,706.23,181.0,38.0,12.0,69.0,,,786.0,0.0,,31849.0,91028.0,17807.0,22450.0,82.0,,192.8,,,,,1.0,,0.0,,11430.0,137112,19705,14.37,54388,39.67,42568,642,110300,,,18.83,,20.88,,49.5,28.28,,16.66,83.25,10.82,1.62,4.35,0.0,96.0,0.0,180.0,276.0,716.0,,0.026548760494808487,,41360.0,,0.025289192401319185,,,,,,,,,,,,
26025,2011,,,0.0,0.0,11237.0,69687.0,31.0,12.0,,2.0,,17567.0,670.0,2.0,2.0,2.0,,183.0,11.0,15.0,69.0,,,9.0,0.0,,32899.0,90820.0,18262.0,25801.0,81.0,20273.0,,135490.0,,,,1.0,,0.0,,11818.0,136554,20016,14.66,53544,39.21,42287,647,107000,12.67,48.21,18.71,,20.68,19.15,50.97,28.86,,16.98,83.21,10.92,1.6,4.46,0.0,130.0,0.0,139.0,269.0,716.0,0.0,0.026548760494808487,,42040.0,,0.02570497216033507,,,,,,,,,,,,
26025,2012,,,0.0,0.0,11453.0,69059.0,34.0,14.0,,2.0,,16688.0,526.0,2.0,2.0,2.0,,183.0,12.0,14.0,69.0,,,9.0,0.0,,33847.0,90994.0,18882.0,23897.0,83.0,20909.0,,135099.0,,,,1.0,,0.0,,11564.0,136063,20196,14.84,52729,38.75,42164,652,102800,13.31,48.82,18.89,12.81,20.32,19.28,49.24,28.26,13.42,16.98,83.0,10.94,1.63,4.51,0.0,117.0,0.0,143.0,260.0,716.0,0.0,0.026548760494808487,67930.0,42400.0,0.025841199318130684,0.025925090856284656,32.33,15.15,,,,,,,,,,
26025,2013,12980.0,1.0,0.0,0.0,11640.0,68414.0,33.0,14.0,,2.0,,16950.0,490.0,2.0,2.0,2.0,,182.0,32.0,20.0,62.0,,2.0,9.0,0.0,,34363.0,90848.0,19062.0,24518.0,76.0,21495.0,,135012.0,,,,1.0,3.0,0.0,2.0,11297.0,135534,20604,15.2,52309,38.59,42110,671,98300,13.21,48.57,19.54,12.55,20.68,19.37,47.56,26.74,13.5,17.78,83.06,10.91,1.68,4.58,0.0,121.0,0.0,153.0,274.0,716.0,0.0,0.026548760494808487,68910.0,42910.0,0.026214000368208236,0.02623692567554657,27.99,10.08,,,,,,,,,,
26025,2014,,,0.0,0.0,11254.0,68535.0,33.0,12.0,,2.0,0.0,15603.0,543.0,,,,,186.0,34.0,24.0,63.0,,1.0,9.0,0.0,,35304.0,91073.0,19318.0,20194.0,75.0,22134.0,,134878.0,,0.0,,1.0,,0.0,,11272.0,135150,20989,15.53,51791,38.32,43199,685,97100,11.62,47.61,19.56,11.46,21.03,,46.51,25.21,13.59,17.22,82.9,10.89,1.87,4.65,0.0,135.0,0.0,120.0,255.0,716.0,0.0,0.026548760494808487,69790.0,43420.0,0.026548760494808487,0.026548760494808487,33.61,12.1,,,,,,,,,,
26025,2015,12980.0,1.0,0.0,,10958.0,68413.0,34.0,13.0,3.0,2.0,,14589.0,543.0,2.0,2.0,2.0,,189.0,34.0,28.0,67.0,,1.0,8.0,0.0,,37145.0,91137.0,19175.0,21068.0,80.0,22570.0,,134314.0,0.0,,0.0,1.0,,0.0,,11013.0,134790,21442,15.91,50908,37.77,42520,682,96000,10.03,46.88,20.11,10.02,22.5,,48.35,23.79,13.89,17.48,82.73,10.94,1.91,4.7,0.0,160.0,0.0,140.0,300.0,716.0,0.0,0.026548760494808487,71000.0,44030.0,0.02700905566888383,0.026921739396278618,28.37,8.68,,,,,,,,,,
26025,2016,,,0.0,0.0,10530.0,68287.0,34.0,13.0,,2.0,,14601.0,543.0,2.0,2.0,2.0,,187.0,37.0,25.0,70.0,,1.0,8.0,0.0,,37947.0,91280.0,19586.0,21973.0,83.0,23014.0,,134386.0,,,,1.0,,0.0,,10963.0,134691,21977,16.32,50469,37.47,44681,697,99400,8.46,47.12,20.75,8.35,22.27,,47.64,21.68,14.23,17.0,82.39,10.81,2.03,4.83,0.0,150.0,0.0,143.0,293.0,716.0,0.0,0.026548760494808487,72180.0,44840.0,0.027457938565915985,0.02741700646216519,30.23,7.56,,,,,,,,,,
26025,2017,12980.0,1.0,0.0,0.0,,,38.0,15.0,,3.0,,13878.0,543.0,2.0,2.0,2.0,,191.0,36.0,28.0,65.0,,1.0,8.0,0.0,,38683.0,,,24904.0,80.0,23369.0,,134128.0,,,,1.0,,0.0,,10642.0,134327,22244,16.56,49990,37.22,46213,714,102600,7.45,46.9,20.98,6.91,22.45,,48.52,20.48,14.54,17.35,82.15,10.78,2.11,4.99,0.0,174.0,0.0,130.0,304.0,716.0,0.0,0.026548760494808487,73550.0,45710.0,0.02797909921755501,0.02794895997737669,35.95,26.97,,,,,,,,,,
26025,2018,12980.0,1.0,0.0,0.0,,,35.0,16.0,,3.0,,13307.0,543.0,2.0,2.0,2.0,,184.0,32.0,28.0,62.0,,2.0,8.0,0.0,,40276.0,,,22602.0,78.0,23987.0,,134487.0,,,,1.0,,0.0,,10675.0,134473,22793,16.95,49647,36.92,47426,738,105300,7.01,47.02,21.21,5.88,22.49,,47.35,20.47,14.1,16.89,81.81,10.65,2.3,5.12,0.0,128.0,0.0,145.0,273.0,716.0,0.0,0.026548760494808487,75510.0,47050.0,0.028724701317710117,0.02876829067896682,30.39,28.79,,,,,,,,,,
26025,2019,,,0.0,0.0,,,30.0,15.0,,3.0,,12903.0,543.0,2.0,2.0,2.0,,186.0,35.0,32.0,66.0,,2.0,8.0,0.0,7.2,40257.0,,,18085.0,81.0,24434.0,,134159.0,,,,1.0,,0.0,,10331.0,134212,23230,17.31,49256,36.7,48607,751,110000,6.3,47.79,21.04,5.53,22.99,,47.08,19.93,13.81,16.43,81.3,10.54,2.41,5.24,0.0,124.0,0.0,120.0,244.0,716.0,0.0,0.026548760494808487,77460.0,48500.0,0.029466499325517488,0.029654879870985987,35.36,43.94,,,,,,,,,,
26025,2020,12980.0,1.0,0.0,0.0,10530.0,68287.0,31.0,15.0,,3.0,,11289.0,543.0,2.0,2.0,2.0,706.26,184.0,36.0,36.0,64.0,16.17,1.0,572.0,0.0,6.5,44729.0,91280.0,19586.0,19661.0,79.0,24873.0,190.2,133580.0,,,,1.0,,0.0,,10006.0,133943,23728,17.71,49007,36.59,50219,776,115500,6.39,47.8,21.46,5.16,22.13,,45.97,19.34,13.36,16.65,80.51,10.41,2.36,5.43,0.0,157.0,0.0,116.0,273.0,716.0,0.0,0.026548760494808487,80010.0,50090.0,0.03043654287418867,0.030627070778096663,,,,,,,,,,,,
26025,2021,,,0.0,0.0,10216.0,68807.0,33.0,16.0,,3.0,,11875.0,525.0,2.0,2.0,2.0,,168.0,37.0,31.0,61.0,17.41,3.0,8.0,0.0,6.6,47789.0,91501.0,19950.0,17864.0,77.0,24557.0,,133819.0,,,,0.0,,0.0,,9682.0,134207,23659,17.63,49214,36.67,53286,821,119400,6.98,47.98,21.8,5.51,22.45,19.18,44.7,18.87,12.93,15.84,79.66,10.02,2.57,5.58,0.0,141.0,0.0,109.0,250.0,716.0,0.0,0.026548760494808487,82750.0,51850.0,0.03147886417746672,0.03170320662496131,37.99,3.86,,,,,,,,,,
26025,2022,,,0.0,0.0,9856.0,68547.0,32.0,14.0,,3.0,,11538.0,494.0,2.0,2.0,2.0,,162.0,36.0,19.0,58.0,15.74,3.0,8.0,0.0,6.2,44904.0,91454.0,20161.0,17996.0,72.0,24834.0,,133289.0,,,,0.0,,0.0,,9309.0,134011,24099,17.98,49024,36.58,58191,897,138700,6.79,47.8,22.04,5.8,22.67,19.28,43.64,19.5,12.57,14.83,78.44,10.04,2.69,5.71,0.0,157.0,0.0,131.0,288.0,716.0,0.0,0.026548760494808487,89010.0,55860.0,0.033860225987145776,0.03415508432151087,,,,,,,,,,,,
26025,2023,12980.0,1.0,0.0,0.0,10179.0,67648.0,32.0,13.0,,3.0,,11293.0,494.0,2.0,2.0,2.0,,160.0,32.0,21.0,54.0,17.06,4.0,8.0,0.0,,47947.0,91704.0,20362.0,18352.0,67.0,25294.0,,133366.0,,,,0.0,3.0,0.0,,9005.0,133846,24384,18.22,49102,36.69,60385,937,151500,6.76,47.44,22.2,5.88,22.64,19.11,45.02,19.61,13.08,14.2,77.43,10.06,2.6,5.74,0.0,135.0,0.0,118.0,253.0,716.0,0.0,0.026548760494808487,94480.0,60790.0,0.03594106450135415,0.03716948757437605,,,,,,,,,,,,
26027,2010,,,1.0,1.0,3906.0,27231.0,4.0,3.0,,1.0,,866.0,25.0,2.0,1.0,1.0,490.06,13.0,3.0,1.0,5.0,,,80.0,0.0,,31491.0,36289.0,6143.0,8059.0,8.0,,106.7,,,,,6.0,,0.0,,4611.0,52429,8090,15.43,20573,39.24,45177,634,133700,,,15.79,,35.99,,38.79,25.77,,13.89,88.7,5.19,0.74,3.06,0.0,13.0,0.0,58.0,71.0,188.0,,0.0,,41360.0,,0.0,,,,,,,,,,,,
26027,2011,,,1.0,1.0,4092.0,26903.0,3.0,2.0,,1.0,,830.0,25.0,2.0,1.0,1.0,,14.0,2.0,0.0,6.0,,,2.0,0.0,,34054.0,36366.0,6152.0,6625.0,8.0,8335.0,,51988.0,,,,5.0,,1.0,,4706.0,52373,8217,15.69,20160,38.49,45432,680,131800,9.72,48.93,16.67,,35.68,,39.81,27.46,,13.31,88.59,5.08,0.8,3.07,0.0,10.0,0.0,37.0,47.0,188.0,,0.0,,42040.0,,0.0,,,,,,,,,,,,
26027,2012,,,1.0,1.0,4478.0,26225.0,2.0,2.0,,1.0,,836.0,25.0,2.0,1.0,2.0,,15.0,2.0,0.0,5.0,,,2.0,0.0,,34858.0,36542.0,6349.0,8261.0,7.0,9358.0,,52242.0,,,,4.0,,1.0,,4592.0,52412,8651,16.51,19831,37.84,45462,681,133000,10.47,48.32,16.85,12.91,35.08,,39.1,27.83,11.97,13.72,88.64,5.3,0.8,3.0,0.0,10.0,0.0,45.0,55.0,188.0,,0.0,67930.0,42400.0,0.0,0.0,30.31,30.79,,,,,,,,,,
26027,2013,43780.0,1.0,1.0,1.0,4499.0,25973.0,2.0,2.0,,1.0,,692.0,25.0,2.0,1.0,1.0,,20.0,6.0,1.0,8.0,,2.0,2.0,0.0,,35773.0,36347.0,6572.0,8837.0,10.0,9665.0,,51910.0,,,,4.0,2.0,1.0,2.0,4478.0,52212,8916,17.08,19519,37.38,44346,685,124800,11.98,47.52,16.23,13.41,35.36,,43.11,27.86,13.01,14.52,88.67,5.14,0.78,3.06,0.0,6.0,0.0,30.0,36.0,188.0,,0.0,68910.0,42910.0,0.0,0.0,32.75,22.67,,,,,,,,,,
26027,2014,,,1.0,1.0,4551.0,25831.0,2.0,2.0,,1.0,0.0,518.0,25.0,,,,,19.0,6.0,1.0,8.0,,2.0,2.0,0.0,,37258.0,36580.0,6975.0,7555.0,10.0,10007.0,,51608.0,,0.0,,4.0,,1.0,,4424.0,52001,9240,17.77,19053,36.64,45166,686,121100,10.48,47.45,16.93,13.21,35.22,,39.87,27.09,12.54,14.32,88.92,4.96,0.83,3.19,0.0,20.0,0.0,30.0,50.0,188.0,,0.0,69790.0,43420.0,0.0,0.0,24.65,8.57,,,,,,,,,,
26027,2015,43780.0,1.0,1.0,,4821.0,25432.0,2.0,2.0,0.0,1.0,,405.0,25.0,2.0,1.0,1.0,,20.0,7.0,1.0,8.0,,1.0,2.0,0.0,,39140.0,36775.0,7048.0,7530.0,10.0,10254.0,,51657.0,0.0,,0.0,4.0,,0.0,,4320.0,51952,9584,18.45,18723,36.04,46570,698,122800,9.74,48.1,16.92,11.23,36.12,,40.53,25.76,13.2,14.72,88.25,4.73,0.77,3.32,0.0,5.0,0.0,51.0,56.0,188.0,,0.0,71000.0,44030.0,0.0,0.0,26.03,20.03,,,,,,,,,,
26027,2016,,,1.0,1.0,4951.0,25192.0,2.0,2.0,,1.0,,359.0,25.0,2.0,1.0,1.0,,18.0,7.0,0.0,8.0,,1.0,2.0,0.0,,41360.0,37026.0,7665.0,6579.0,10.0,10477.0,,51599.0,,,,4.0,,1.0,,4162.0,51795,9929,19.17,18569,35.85,47991,702,128200,8.94,48.23,17.37,10.03,37.54,,39.85,22.81,14.58,14.86,88.58,4.8,0.77,3.48,0.0,0.0,0.0,53.0,53.0,188.0,,0.0,72180.0,44840.0,0.0,0.0,21.4,16.68,,,,,,,,,,
26027,2017,43780.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,,343.0,25.0,2.0,1.0,1.0,,18.0,7.0,0.0,8.0,,1.0,2.0,0.0,,43379.0,,,6065.0,10.0,10468.0,,51381.0,,,,3.0,,1.0,,4037.0,51397,9959,19.38,18362,35.73,50699,721,127600,7.78,49.11,18.08,8.73,36.18,,37.77,20.67,14.76,13.56,88.8,4.84,0.81,3.65,0.0,0.0,0.0,58.0,58.0,188.0,,0.0,73550.0,45710.0,0.0,0.0,30.34,17.56,,,,,,,,,,
26027,2018,43780.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,,255.0,25.0,2.0,1.0,2.0,,19.0,8.0,0.0,9.0,,3.0,2.0,0.0,,44994.0,,,5727.0,11.0,10862.0,,51653.0,,,,3.0,,1.0,,3991.0,51460,10202,19.83,18255,35.47,53571,729,134700,6.68,49.49,19.07,7.48,35.6,,32.84,18.95,14.98,12.07,88.73,4.95,0.84,3.79,0.0,0.0,0.0,56.0,56.0,188.0,,0.0,75510.0,47050.0,0.0,0.0,33.77,12.16,,,,,,,,,,
26027,2019,,,0.0,1.0,,,2.0,2.0,,1.0,,218.0,25.0,2.0,1.0,2.0,,19.0,7.0,1.0,8.0,,3.0,2.0,0.0,8.0,45409.0,,,7558.0,10.0,11149.0,,51787.0,,,,3.0,,1.0,,3885.0,51523,10455,20.29,18166,35.26,55107,738,142800,6.37,49.48,19.17,6.22,37.24,,37.14,17.94,15.94,12.08,88.85,5.17,0.84,3.89,0.0,0.0,0.0,40.0,40.0,188.0,,0.0,77460.0,48500.0,0.0,0.0,12.63,25.25,,,,,,,,,,
26027,2020,43780.0,1.0,0.0,1.0,4951.0,25192.0,3.0,3.0,,1.0,,380.0,25.0,2.0,1.0,2.0,490.11,20.0,8.0,2.0,9.0,15.31,2.0,149.0,0.0,7.3,50365.0,37026.0,7665.0,5677.0,12.0,11457.0,105.3,51584.0,,,,3.0,,1.0,,3778.0,51613,10720,20.77,18110,35.09,57514,724,155600,5.79,49.19,20.7,5.98,36.32,,36.26,17.23,16.43,12.03,88.22,5.05,0.85,3.96,0.0,0.0,0.0,44.0,44.0,188.0,,0.0,80010.0,50090.0,0.0,0.0,,,,,,,,,,,,
26027,2021,,,0.0,1.0,4269.0,25748.0,3.0,3.0,,1.0,,497.0,25.0,2.0,1.0,2.0,,20.0,8.0,4.0,8.0,14.9,2.0,2.0,0.0,7.2,56042.0,36957.0,7729.0,5849.0,11.0,11389.0,,51483.0,,,,1.0,,1.0,,3668.0,51632,10787,20.89,17956,34.78,60725,737,161800,5.61,49.48,20.91,5.67,36.21,,35.19,17.99,14.22,12.4,87.79,4.95,0.95,4.13,0.0,0.0,0.0,37.0,37.0,188.0,,0.0,82750.0,51850.0,0.0,0.0,34.33,20.6,,,,,,,,,,
26027,2022,,,0.0,1.0,4390.0,25555.0,3.0,3.0,,1.0,,488.0,25.0,2.0,1.0,1.0,,21.0,6.0,3.0,6.0,14.56,1.0,2.0,0.0,6.9,54937.0,36887.0,7808.0,6135.0,9.0,11691.0,,51403.0,,,,1.0,,1.0,,3316.0,51604,11076,21.46,17704,34.31,65183,835,181100,5.0,48.8,21.17,5.73,35.82,,37.8,18.14,14.66,12.86,86.22,4.9,0.94,4.18,0.0,0.0,0.0,39.0,39.0,188.0,,0.0,89010.0,55860.0,0.0,0.0,,,,,,,,,,,,
26027,2023,43780.0,1.0,0.0,1.0,4285.0,25373.0,3.0,3.0,,1.0,,451.0,25.0,2.0,1.0,1.0,,20.0,7.0,2.0,8.0,15.33,2.0,2.0,0.0,,57612.0,37042.0,7987.0,6256.0,11.0,11910.0,,51642.0,,,,3.0,2.0,1.0,,3194.0,51606,11341,21.98,17669,34.24,68011,870,205200,4.61,48.47,21.56,6.27,36.6,,39.07,18.59,14.45,13.19,86.08,4.33,0.9,4.34,0.0,0.0,0.0,40.0,40.0,188.0,,0.0,94480.0,60790.0,0.0,0.0,,,,,,,,,,,,
26029,2010,,,0.0,1.0,1966.0,13194.0,10.0,3.0,,1.0,,989.0,25.0,1.0,1.0,1.0,416.34,41.0,15.0,3.0,19.0,,,153.0,0.0,,37345.0,18778.0,5090.0,3575.0,22.0,,62.3,,,,,1.0,,0.0,,2830.0,26228,4615,17.6,10081,38.44,48704,587,162600,,,24.48,,21.51,,41.8,31.37,,11.25,95.57,0.4,0.38,1.48,,,,,,185.0,,0.016492160798567787,,41360.0,,0.015709713740874338,,,,,,,,,,,,
26029,2011,,,0.0,1.0,1927.0,13224.0,10.0,4.0,,1.0,,1018.0,25.0,1.0,1.0,1.0,,39.0,5.0,3.0,19.0,,,2.0,0.0,,39706.0,18916.0,5271.0,3096.0,23.0,4997.0,,25998.0,,,,1.0,,1.0,,2484.0,26149,4761,18.21,9896,37.84,48745,622,158700,9.53,51.22,25.17,,21.22,17.89,44.74,31.19,,11.16,95.28,0.54,0.51,1.47,,,,,,185.0,,0.016492160798567787,,42040.0,,0.01596799723564693,,,,,,,,,,,,
26029,2012,,,0.0,1.0,1789.0,13341.0,12.0,5.0,,1.0,,855.0,25.0,2.0,1.0,1.0,,36.0,7.0,4.0,20.0,,,2.0,0.0,,40361.0,19033.0,5424.0,3299.0,25.0,5241.0,,26023.0,,,,1.0,,1.0,,2426.0,26057,4902,18.81,9708,37.26,47177,615,154400,10.06,50.46,25.41,11.11,20.52,18.04,46.09,31.34,11.7,12.41,95.2,0.54,0.48,1.4,,,,,,185.0,,0.016492160798567787,67930.0,42400.0,0.016052621909252184,0.016104735556408893,27.78,18.86,,,,,,,,,,
26029,2013,,0.0,0.0,1.0,1763.0,13243.0,12.0,5.0,,1.0,,1063.0,25.0,2.0,1.0,1.0,,35.0,13.0,5.0,17.0,,2.0,2.0,0.0,,40217.0,19123.0,5792.0,3834.0,22.0,5429.0,,26129.0,,,,1.0,7.0,1.0,11.0,2368.0,26030,5069,19.47,9468,36.37,45949,635,151400,10.93,49.23,26.98,11.35,19.19,18.06,49.21,29.65,11.78,13.29,95.21,0.37,0.52,1.48,,,,,,185.0,,0.016492160798567787,68910.0,42910.0,0.016284206915450725,0.01629844817748834,30.23,14.61,,,,,,,,,,
26029,2014,,,0.0,1.0,1705.0,13250.0,10.0,5.0,,1.0,0.0,1022.0,25.0,,,,,38.0,15.0,9.0,19.0,,2.0,2.0,0.0,,42848.0,19223.0,5961.0,3241.0,24.0,5617.0,,26121.0,,0.0,,2.0,,1.0,,2268.0,26038,5253,20.17,9269,35.6,46709,654,149700,9.62,49.19,27.11,10.83,20.55,18.31,46.58,28.23,12.97,13.43,95.23,0.35,0.42,1.61,,,,,,185.0,,0.016492160798567787,69790.0,43420.0,0.016492160798567787,0.016492160798567787,26.22,17.65,,,,,,,,,,
26029,2015,,0.0,0.0,,1755.0,13086.0,9.0,5.0,3.0,1.0,,1044.0,25.0,2.0,1.0,2.0,,37.0,13.0,8.0,18.0,,1.0,2.0,0.0,,46184.0,19276.0,5991.0,3000.0,23.0,5786.0,,26238.0,0.0,,0.0,2.0,,0.0,,2225.0,26134,5421,20.74,9156,35.03,46554,648,153000,7.84,49.17,27.87,9.85,21.75,19.07,43.85,26.4,12.72,12.34,95.17,0.33,0.48,1.65,,,,,,185.0,,0.016492160798567787,71000.0,44030.0,0.016778097387853744,0.016723856286525556,31.62,18.02,,,,,,,,,,
26029,2016,,,0.0,1.0,1814.0,13018.0,9.0,5.0,,1.0,,884.0,25.0,2.0,1.0,2.0,,35.0,15.0,7.0,18.0,,1.0,2.0,0.0,,47501.0,19383.0,6274.0,2981.0,23.0,5888.0,,26174.0,,,,2.0,,1.0,,2228.0,26172,5599,21.39,8995,34.37,48603,670,155100,7.52,49.13,28.5,8.69,21.82,19.11,40.89,24.37,11.82,12.45,95.01,0.35,0.39,1.72,,,,,,185.0,,0.016492160798567787,72180.0,44840.0,0.01705694464021526,0.01703151750823997,30.79,13.26,,,,,,,,,,
26029,2017,,0.0,0.0,1.0,,,9.0,4.0,,1.0,,921.0,25.0,2.0,1.0,2.0,,38.0,15.0,10.0,19.0,,0.0,2.0,0.0,,48678.0,,,2598.0,23.0,6166.0,,26139.0,,,,2.0,,1.0,,2165.0,26160,5815,22.23,8808,33.67,51567,702,158800,6.17,48.68,30.29,7.3,22.12,19.25,37.7,22.84,11.75,11.61,95.08,0.39,0.43,1.79,,,,,,185.0,,0.016492160798567787,73550.0,45710.0,0.01738069102643159,0.01736196845008138,29.21,9.61,,,,,,,,,,
26029,2018,,0.0,0.0,1.0,,,9.0,3.0,,1.0,,1143.0,25.0,2.0,1.0,2.0,,36.0,15.0,9.0,19.0,,0.0,2.0,0.0,,52885.0,,,2756.0,22.0,6399.0,,26244.0,,,,2.0,,1.0,,2104.0,26219,6020,22.96,8696,33.17,53207,713,162900,4.46,48.97,31.01,6.44,21.58,,40.9,22.32,11.4,10.77,95.14,0.53,0.42,1.92,,,,,,185.0,,0.016492160798567787,75510.0,47050.0,0.017843861038828682,0.017870938866250907,35.96,16.92,,,,,,,,,,
26029,2019,,,0.0,1.0,,,9.0,2.0,,1.0,,1094.0,25.0,2.0,1.0,2.0,,41.0,16.0,11.0,19.0,,0.0,2.0,0.0,8.2,53136.0,,,2510.0,21.0,6569.0,,26143.0,,,,2.0,,1.0,,2056.0,26188,6204,23.69,8548,32.64,55760,694,166300,3.99,49.29,31.08,6.71,21.32,,41.0,20.23,11.83,10.11,95.28,0.47,0.49,2.0,,,,,,185.0,,0.016492160798567787,77460.0,48500.0,0.01830466793891762,0.018421690435986588,32.2,12.63,,,,,,,,,,
